Date Time,Water Level,SiteID,Source,Date,Time,Measured Water Level,VDatum,Offset,Identifier
2018-01-01 01:48:00-05:00,1.02,8570283,NOAA,2018-01-01,01:48:00,1.02,NAVD,0,8570283-2018-0
2018-01-02 02:48:00-05:00,0.738,8570283,NOAA,2018-01-02,02:48:00,0.738,NAVD,0,8570283-2018-1
2018-01-03 03:48:00-05:00,0.797,8570283,NOAA,2018-01-03,03:48:00,0.797,NAVD,0,8570283-2018-2
2018-01-04 04:30:00-05:00,1.883,8570283,NOAA,2018-01-04,04:30:00,1.883,NAVD,0,8570283-2018-3
2018-01-05 05:00:00-05:00,0.65,8570283,NOAA,2018-01-05,05:00:00,0.65,NAVD,0,8570283-2018-4
2018-01-06 06:00:00-05:00,-1.079,8570283,NOAA,2018-01-06,06:00:00,-1.079,NAVD,0,8570283-2018-5
2018-01-07 06:42:00-05:00,-0.574,8570283,NOAA,2018-01-07,06:42:00,-0.574,NAVD,0,8570283-2018-6
2018-01-08 07:30:00-05:00,-0.699,8570283,NOAA,2018-01-08,07:30:00,-0.699,NAVD,0,8570283-2018-7
2018-01-08 20:48:00-05:00,-0.997,8570283,NOAA,2018-01-08,20:48:00,-0.997,NAVD,0,8570283-2018-8
2018-01-09 22:00:00-05:00,-0.266,8570283,NOAA,2018-01-09,22:00:00,-0.266,NAVD,0,8570283-2018-9
2018-01-10 22:42:00-05:00,0.194,8570283,NOAA,2018-01-10,22:42:00,0.194,NAVD,0,8570283-2018-10
2018-01-11 23:30:00-05:00,0.384,8570283,NOAA,2018-01-11,23:30:00,0.384,NAVD,0,8570283-2018-11
2018-01-13 00:42:00-05:00,0.528,8570283,NOAA,2018-01-13,00:42:00,0.528,NAVD,0,8570283-2018-12
2018-01-14 01:12:00-05:00,0.325,8570283,NOAA,2018-01-14,01:12:00,0.325,NAVD,0,8570283-2018-13
2018-01-15 02:18:00-05:00,0.876,8570283,NOAA,2018-01-15,02:18:00,0.876,NAVD,0,8570283-2018-14
2018-01-16 02:54:00-05:00,1.168,8570283,NOAA,2018-01-16,02:54:00,1.168,NAVD,0,8570283-2018-15
2018-01-17 03:18:00-05:00,1.132,8570283,NOAA,2018-01-17,03:18:00,1.132,NAVD,0,8570283-2018-16
2018-01-18 04:06:00-05:00,1.004,8570283,NOAA,2018-01-18,04:06:00,1.004,NAVD,0,8570283-2018-17
2018-01-19 04:18:00-05:00,0.827,8570283,NOAA,2018-01-19,04:18:00,0.827,NAVD,0,8570283-2018-18
2018-01-20 04:54:00-05:00,0.604,8570283,NOAA,2018-01-20,04:54:00,0.604,NAVD,0,8570283-2018-19
2018-01-21 05:24:00-05:00,0.253,8570283,NOAA,2018-01-21,05:24:00,0.253,NAVD,0,8570283-2018-20
2018-01-22 06:06:00-05:00,0.522,8570283,NOAA,2018-01-22,06:06:00,0.522,NAVD,0,8570283-2018-21
2018-01-23 07:06:00-05:00,1.01,8570283,NOAA,2018-01-23,07:06:00,1.01,NAVD,0,8570283-2018-22
2018-01-23 19:06:00-05:00,0.709,8570283,NOAA,2018-01-23,19:06:00,0.709,NAVD,0,8570283-2018-23
2018-01-24 20:12:00-05:00,0.098,8570283,NOAA,2018-01-24,20:12:00,0.098,NAVD,0,8570283-2018-24
2018-01-25 21:18:00-05:00,0.135,8570283,NOAA,2018-01-25,21:18:00,0.135,NAVD,0,8570283-2018-25
2018-01-26 22:36:00-05:00,0.249,8570283,NOAA,2018-01-26,22:36:00,0.249,NAVD,0,8570283-2018-26
