Date Time,Water Level,SiteID,Source,Date,Time,Measured Water Level,VDatum,Offset,Identifier
2020-01-01 07:36:00-05:00,1.85,8557380,NOAA,2020-01-01,07:36:00,1.85,NAVD,0,8557380-2020-0
2020-01-02 08:36:00-05:00,1.28,8557380,NOAA,2020-01-02,08:36:00,1.28,NAVD,0,8557380-2020-1
2020-01-03 09:18:00-05:00,1.296,8557380,NOAA,2020-01-03,09:18:00,1.296,NAVD,0,8557380-2020-2
2020-01-03 22:06:00-05:00,1.913,8557380,NOAA,2020-01-03,22:06:00,1.913,NAVD,0,8557380-2020-3
2020-01-04 22:48:00-05:00,1.496,8557380,NOAA,2020-01-04,22:48:00,1.496,NAVD,0,8557380-2020-4
2020-01-06 00:06:00-05:00,1.696,8557380,NOAA,2020-01-06,00:06:00,1.696,NAVD,0,8557380-2020-5
2020-01-07 00:48:00-05:00,2.028,8557380,NOAA,2020-01-07,00:48:00,2.028,NAVD,0,8557380-2020-6
2020-01-08 01:18:00-05:00,2.438,8557380,NOAA,2020-01-08,01:18:00,2.438,NAVD,0,8557380-2020-7
2020-01-09 02:18:00-05:00,1.47,8557380,NOAA,2020-01-09,02:18:00,1.47,NAVD,0,8557380-2020-8
2020-01-10 03:06:00-05:00,2.366,8557380,NOAA,2020-01-10,03:06:00,2.366,NAVD,0,8557380-2020-9
2020-01-11 03:36:00-05:00,2.536,8557380,NOAA,2020-01-11,03:36:00,2.536,NAVD,0,8557380-2020-10
2020-01-12 04:30:00-05:00,1.834,8557380,NOAA,2020-01-12,04:30:00,1.834,NAVD,0,8557380-2020-11
2020-01-13 05:12:00-05:00,2.684,8557380,NOAA,2020-01-13,05:12:00,2.684,NAVD,0,8557380-2020-12
2020-01-14 06:06:00-05:00,2.959,8557380,NOAA,2020-01-14,06:06:00,2.959,NAVD,0,8557380-2020-13
2020-01-15 06:54:00-05:00,2.471,8557380,NOAA,2020-01-15,06:54:00,2.471,NAVD,0,8557380-2020-14
2020-01-16 07:18:00-05:00,1.739,8557380,NOAA,2020-01-16,07:18:00,1.739,NAVD,0,8557380-2020-15
2020-01-17 09:00:00-05:00,1.306,8557380,NOAA,2020-01-17,09:00:00,1.306,NAVD,0,8557380-2020-16
2020-01-17 22:00:00-05:00,2.559,8557380,NOAA,2020-01-17,22:00:00,2.559,NAVD,0,8557380-2020-17
