Date Time,Water Level,SiteID,Source,Date,Time,Measured Water Level,VDatum,Offset,Identifier
2017-01-01 04:54:00-05:00,0.282,8570283,NOAA,2017-01-01,04:54:00,0.282,NAVD,0,8570283-2017-0
2017-01-02 05:42:00-05:00,0.797,8570283,NOAA,2017-01-02,05:42:00,0.797,NAVD,0,8570283-2017-1
2017-01-03 06:36:00-05:00,1.414,8570283,NOAA,2017-01-03,06:36:00,1.414,NAVD,0,8570283-2017-2
2017-01-04 07:06:00-05:00,1.194,8570283,NOAA,2017-01-04,07:06:00,1.194,NAVD,0,8570283-2017-3
2017-01-04 19:36:00-05:00,0.384,8570283,NOAA,2017-01-04,19:36:00,0.384,NAVD,0,8570283-2017-4
2017-01-06 08:42:00-05:00,0.463,8570283,NOAA,2017-01-06,08:42:00,0.463,NAVD,0,8570283-2017-5
2017-01-07 10:06:00-05:00,0.883,8570283,NOAA,2017-01-07,10:06:00,0.883,NAVD,0,8570283-2017-6
2017-01-07 22:42:00-05:00,1.056,8570283,NOAA,2017-01-07,22:42:00,1.056,NAVD,0,8570283-2017-7
2017-01-08 23:48:00-05:00,0.755,8570283,NOAA,2017-01-08,23:48:00,0.755,NAVD,0,8570283-2017-8
2017-01-10 00:36:00-05:00,0.571,8570283,NOAA,2017-01-10,00:36:00,0.571,NAVD,0,8570283-2017-9
2017-01-11 01:54:00-05:00,0.679,8570283,NOAA,2017-01-11,01:54:00,0.679,NAVD,0,8570283-2017-10
2017-01-12 02:42:00-05:00,0.673,8570283,NOAA,2017-01-12,02:42:00,0.673,NAVD,0,8570283-2017-11
2017-01-13 03:24:00-05:00,0.627,8570283,NOAA,2017-01-13,03:24:00,0.627,NAVD,0,8570283-2017-12
2017-01-14 04:00:00-05:00,0.761,8570283,NOAA,2017-01-14,04:00:00,0.761,NAVD,0,8570283-2017-13
2017-01-15 04:36:00-05:00,0.846,8570283,NOAA,2017-01-15,04:36:00,0.846,NAVD,0,8570283-2017-14
