Date Time,Water Level,SiteID,Source,Date,Time,Measured Water Level,VDatum,Offset,Identifier
2018-01-01 05:36:00-05:00,2.161,8551762,NOAA,2018-01-01,05:36:00,2.201,MSL,-0.04,8551762-2018-0
2018-01-02 06:30:00-05:00,2.168,8551762,NOAA,2018-01-02,06:30:00,2.208,MSL,-0.04,8551762-2018-1
2018-01-03 07:24:00-05:00,3.034,8551762,NOAA,2018-01-03,07:24:00,3.074,MSL,-0.04,8551762-2018-2
2018-01-03 19:36:00-05:00,2.496,8551762,NOAA,2018-01-03,19:36:00,2.536,MSL,-0.04,8551762-2018-3
2018-01-05 08:48:00-05:00,0.567,8551762,NOAA,2018-01-05,08:48:00,0.607,MSL,-0.04,8551762-2018-4
2018-01-05 22:12:00-05:00,-1.3880000000000001,8551762,NOAA,2018-01-05,22:12:00,-1.348,MSL,-0.04,8551762-2018-5
2018-01-07 10:54:00-05:00,0.9309999999999999,8551762,NOAA,2018-01-07,10:54:00,0.971,MSL,-0.04,8551762-2018-6
2018-01-07 23:18:00-05:00,1.312,8551762,NOAA,2018-01-07,23:18:00,1.352,MSL,-0.04,8551762-2018-7
2018-01-09 12:36:00-05:00,0.938,8551762,NOAA,2018-01-09,12:36:00,0.978,MSL,-0.04,8551762-2018-8
2018-01-10 01:30:00-05:00,1.643,8551762,NOAA,2018-01-10,01:30:00,1.683,MSL,-0.04,8551762-2018-9
2018-01-11 02:12:00-05:00,2.27,8551762,NOAA,2018-01-11,02:12:00,2.31,MSL,-0.04,8551762-2018-10
2018-01-12 03:06:00-05:00,2.782,8551762,NOAA,2018-01-12,03:06:00,2.822,MSL,-0.04,8551762-2018-11
2018-01-13 03:00:00-05:00,2.148,8551762,NOAA,2018-01-13,03:00:00,2.188,MSL,-0.04,8551762-2018-12
2018-01-14 17:12:00-05:00,1.574,8551762,NOAA,2018-01-14,17:12:00,1.614,MSL,-0.04,8551762-2018-13
2018-01-15 05:42:00-05:00,2.768,8551762,NOAA,2018-01-15,05:42:00,2.808,MSL,-0.04,8551762-2018-14
2018-01-16 06:12:00-05:00,3.372,8551762,NOAA,2018-01-16,06:12:00,3.412,MSL,-0.04,8551762-2018-15
2018-01-17 06:24:00-05:00,2.526,8551762,NOAA,2018-01-17,06:24:00,2.566,MSL,-0.04,8551762-2018-16
2018-01-18 07:24:00-05:00,2.355,8551762,NOAA,2018-01-18,07:24:00,2.395,MSL,-0.04,8551762-2018-17
2018-01-19 07:42:00-05:00,2.972,8551762,NOAA,2018-01-19,07:42:00,3.012,MSL,-0.04,8551762-2018-18
2018-01-20 08:24:00-05:00,2.804,8551762,NOAA,2018-01-20,08:24:00,2.844,MSL,-0.04,8551762-2018-19
2018-01-21 09:06:00-05:00,2.299,8551762,NOAA,2018-01-21,09:06:00,2.339,MSL,-0.04,8551762-2018-20
2018-01-22 09:42:00-05:00,2.686,8551762,NOAA,2018-01-22,09:42:00,2.726,MSL,-0.04,8551762-2018-21
2018-01-23 10:18:00-05:00,3.175,8551762,NOAA,2018-01-23,10:18:00,3.215,MSL,-0.04,8551762-2018-22
2018-01-23 22:54:00-05:00,2.552,8551762,NOAA,2018-01-23,22:54:00,2.592,MSL,-0.04,8551762-2018-23
2018-01-25 00:06:00-05:00,1.827,8551762,NOAA,2018-01-25,00:06:00,1.867,MSL,-0.04,8551762-2018-24
2018-01-26 00:42:00-05:00,2.168,8551762,NOAA,2018-01-26,00:42:00,2.208,MSL,-0.04,8551762-2018-25
2018-01-27 02:06:00-05:00,2.637,8551762,NOAA,2018-01-27,02:06:00,2.677,MSL,-0.04,8551762-2018-26
2018-01-28 03:06:00-05:00,2.575,8551762,NOAA,2018-01-28,03:06:00,2.615,MSL,-0.04,8551762-2018-27
2018-01-29 04:18:00-05:00,3.169,8551762,NOAA,2018-01-29,04:18:00,3.209,MSL,-0.04,8551762-2018-28
2018-01-30 05:18:00-05:00,4.55,8551762,NOAA,2018-01-30,05:18:00,4.59,MSL,-0.04,8551762-2018-29
2018-01-31 06:24:00-05:00,3.539,8551762,NOAA,2018-01-31,06:24:00,3.579,MSL,-0.04,8551762-2018-30
2018-02-01 07:06:00-05:00,3.021,8551762,NOAA,2018-02-01,07:06:00,3.061,MSL,-0.04,8551762-2018-31
2018-02-01 19:36:00-05:00,2.473,8551762,NOAA,2018-02-01,19:36:00,2.513,MSL,-0.04,8551762-2018-32
2018-02-03 08:36:00-05:00,2.68,8551762,NOAA,2018-02-03,08:36:00,2.72,MSL,-0.04,8551762-2018-33
2018-02-04 09:36:00-05:00,2.4859999999999998,8551762,NOAA,2018-02-04,09:36:00,2.526,MSL,-0.04,8551762-2018-34
2018-02-04 21:30:00-05:00,2.65,8551762,NOAA,2018-02-04,21:30:00,2.69,MSL,-0.04,8551762-2018-35
2018-02-05 22:42:00-05:00,2.444,8551762,NOAA,2018-02-05,22:42:00,2.484,MSL,-0.04,8551762-2018-36
2018-02-07 11:48:00-05:00,2.604,8551762,NOAA,2018-02-07,11:48:00,2.644,MSL,-0.04,8551762-2018-37
2018-02-08 12:48:00-05:00,1.279,8551762,NOAA,2018-02-08,12:48:00,1.319,MSL,-0.04,8551762-2018-38
2018-02-09 13:48:00-05:00,2.093,8551762,NOAA,2018-02-09,13:48:00,2.133,MSL,-0.04,8551762-2018-39
2018-02-10 02:24:00-05:00,2.499,8551762,NOAA,2018-02-10,02:24:00,2.539,MSL,-0.04,8551762-2018-40
2018-02-11 03:12:00-05:00,2.883,8551762,NOAA,2018-02-11,03:12:00,2.923,MSL,-0.04,8551762-2018-41
2018-02-12 04:00:00-05:00,1.988,8551762,NOAA,2018-02-12,04:00:00,2.028,MSL,-0.04,8551762-2018-42
2018-02-13 05:06:00-05:00,2.453,8551762,NOAA,2018-02-13,05:06:00,2.493,MSL,-0.04,8551762-2018-43
2018-02-14 05:36:00-05:00,2.883,8551762,NOAA,2018-02-14,05:36:00,2.923,MSL,-0.04,8551762-2018-44
2018-02-15 06:18:00-05:00,2.887,8551762,NOAA,2018-02-15,06:18:00,2.927,MSL,-0.04,8551762-2018-45
2018-02-16 06:54:00-05:00,3.238,8551762,NOAA,2018-02-16,06:54:00,3.278,MSL,-0.04,8551762-2018-46
2018-02-17 07:30:00-05:00,3.323,8551762,NOAA,2018-02-17,07:30:00,3.363,MSL,-0.04,8551762-2018-47
2018-02-18 08:00:00-05:00,2.552,8551762,NOAA,2018-02-18,08:00:00,2.592,MSL,-0.04,8551762-2018-48
2018-02-19 08:42:00-05:00,2.991,8551762,NOAA,2018-02-19,08:42:00,3.031,MSL,-0.04,8551762-2018-49
2018-02-19 20:54:00-05:00,2.975,8551762,NOAA,2018-02-19,20:54:00,3.015,MSL,-0.04,8551762-2018-50
2018-02-20 21:48:00-05:00,2.43,8551762,NOAA,2018-02-20,21:48:00,2.47,MSL,-0.04,8551762-2018-51
2018-02-21 22:36:00-05:00,2.214,8551762,NOAA,2018-02-21,22:36:00,2.254,MSL,-0.04,8551762-2018-52
2018-02-22 23:24:00-05:00,3.182,8551762,NOAA,2018-02-22,23:24:00,3.222,MSL,-0.04,8551762-2018-53
2018-02-24 00:24:00-05:00,3.041,8551762,NOAA,2018-02-24,00:24:00,3.081,MSL,-0.04,8551762-2018-54
2018-02-25 01:42:00-05:00,3.313,8551762,NOAA,2018-02-25,01:42:00,3.353,MSL,-0.04,8551762-2018-55
2018-02-26 02:42:00-05:00,3.776,8551762,NOAA,2018-02-26,02:42:00,3.816,MSL,-0.04,8551762-2018-56
2018-02-27 03:54:00-05:00,3.513,8551762,NOAA,2018-02-27,03:54:00,3.553,MSL,-0.04,8551762-2018-57
2018-02-28 04:48:00-05:00,3.533,8551762,NOAA,2018-02-28,04:48:00,3.573,MSL,-0.04,8551762-2018-58
2018-03-01 05:48:00-05:00,3.746,8551762,NOAA,2018-03-01,05:48:00,3.786,MSL,-0.04,8551762-2018-59
2018-03-01 18:18:00-05:00,3.746,8551762,NOAA,2018-03-01,18:18:00,3.786,MSL,-0.04,8551762-2018-60
2018-03-02 05:48:00-05:00,1.784,8551762,NOAA,2018-03-02,05:48:00,1.824,MSL,-0.04,8551762-2018-61
2018-03-03 07:48:00-05:00,3.149,8551762,NOAA,2018-03-03,07:48:00,3.189,MSL,-0.04,8551762-2018-62
2018-03-04 08:24:00-05:00,4.533,8551762,NOAA,2018-03-04,08:24:00,4.573,MSL,-0.04,8551762-2018-63
2018-03-05 09:06:00-05:00,4.087,8551762,NOAA,2018-03-05,09:06:00,4.127,MSL,-0.04,8551762-2018-64
2018-03-05 21:24:00-05:00,4.825,8551762,NOAA,2018-03-05,21:24:00,4.865,MSL,-0.04,8551762-2018-65
2018-03-06 22:00:00-05:00,5.17,8551762,NOAA,2018-03-06,22:00:00,5.21,MSL,-0.04,8551762-2018-66
2018-03-07 22:42:00-05:00,4.169,8551762,NOAA,2018-03-07,22:42:00,4.209,MSL,-0.04,8551762-2018-67
2018-03-08 23:30:00-05:00,3.024,8551762,NOAA,2018-03-08,23:30:00,3.064,MSL,-0.04,8551762-2018-68
2018-03-10 00:24:00-05:00,2.076,8551762,NOAA,2018-03-10,00:24:00,2.116,MSL,-0.04,8551762-2018-69
2018-03-11 01:30:00-05:00,2.434,8551762,NOAA,2018-03-11,01:30:00,2.474,MSL,-0.04,8551762-2018-70
2018-03-12 03:30:00-04:00,3.3,8551762,NOAA,2018-03-12,03:30:00,3.34,MSL,-0.04,8551762-2018-71
2018-03-13 17:18:00-04:00,2.739,8551762,NOAA,2018-03-13,17:18:00,2.779,MSL,-0.04,8551762-2018-72
2018-03-14 04:54:00-04:00,2.923,8551762,NOAA,2018-03-14,04:54:00,2.963,MSL,-0.04,8551762-2018-73
2018-03-15 06:12:00-04:00,1.518,8551762,NOAA,2018-03-15,06:12:00,1.558,MSL,-0.04,8551762-2018-74
2018-03-16 06:12:00-04:00,1.991,8551762,NOAA,2018-03-16,06:12:00,2.031,MSL,-0.04,8551762-2018-75
2018-03-17 07:24:00-04:00,2.509,8551762,NOAA,2018-03-17,07:24:00,2.549,MSL,-0.04,8551762-2018-76
2018-03-18 08:00:00-04:00,2.887,8551762,NOAA,2018-03-18,08:00:00,2.927,MSL,-0.04,8551762-2018-77
2018-03-18 20:06:00-04:00,3.326,8551762,NOAA,2018-03-18,20:06:00,3.366,MSL,-0.04,8551762-2018-78
2018-03-19 20:48:00-04:00,3.516,8551762,NOAA,2018-03-19,20:48:00,3.556,MSL,-0.04,8551762-2018-79
2018-03-21 10:06:00-04:00,4.163,8551762,NOAA,2018-03-21,10:06:00,4.203,MSL,-0.04,8551762-2018-80
2018-03-21 22:36:00-04:00,3.5,8551762,NOAA,2018-03-21,22:36:00,3.54,MSL,-0.04,8551762-2018-81
2018-03-22 22:54:00-04:00,3.51,8551762,NOAA,2018-03-22,22:54:00,3.55,MSL,-0.04,8551762-2018-82
2018-03-23 23:48:00-04:00,2.48,8551762,NOAA,2018-03-23,23:48:00,2.52,MSL,-0.04,8551762-2018-83
2018-03-25 01:06:00-04:00,3.133,8551762,NOAA,2018-03-25,01:06:00,3.173,MSL,-0.04,8551762-2018-84
2018-03-26 02:30:00-04:00,3.635,8551762,NOAA,2018-03-26,02:30:00,3.675,MSL,-0.04,8551762-2018-85
2018-03-27 03:36:00-04:00,3.553,8551762,NOAA,2018-03-27,03:36:00,3.593,MSL,-0.04,8551762-2018-86
2018-03-28 04:36:00-04:00,3.7399999999999998,8551762,NOAA,2018-03-28,04:36:00,3.78,MSL,-0.04,8551762-2018-87
2018-03-29 05:30:00-04:00,3.687,8551762,NOAA,2018-03-29,05:30:00,3.727,MSL,-0.04,8551762-2018-88
2018-03-30 06:30:00-04:00,3.461,8551762,NOAA,2018-03-30,06:30:00,3.501,MSL,-0.04,8551762-2018-89
2018-03-31 19:42:00-04:00,3.421,8551762,NOAA,2018-03-31,19:42:00,3.461,MSL,-0.04,8551762-2018-90
