Date Time,Water Level,SiteID,Source,Date,Time,Identifier
2018-02-05 19:48:00-05:00,1.139,8557380,NOAA,2018-02-05,19:48:00,8557380-2018-36
2018-02-06 20:48:00-05:00,1.503,8557380,NOAA,2018-02-06,20:48:00,8557380-2018-37
2018-02-07 22:12:00-05:00,1.017,8557380,NOAA,2018-02-07,22:12:00,8557380-2018-38
2018-02-08 22:54:00-05:00,0.673,8557380,NOAA,2018-02-08,22:54:00,8557380-2018-39
2018-02-09 23:42:00-05:00,1.286,8557380,NOAA,2018-02-09,23:42:00,8557380-2018-40
2018-02-11 00:24:00-05:00,1.539,8557380,NOAA,2018-02-11,00:24:00,8557380-2018-41
2018-02-12 01:30:00-05:00,1.116,8557380,NOAA,2018-02-12,01:30:00,8557380-2018-42
2018-02-13 02:18:00-05:00,1.604,8557380,NOAA,2018-02-13,02:18:00,8557380-2018-43
2018-02-14 02:42:00-05:00,1.677,8557380,NOAA,2018-02-14,02:42:00,8557380-2018-44
2018-02-15 03:30:00-05:00,1.811,8557380,NOAA,2018-02-15,03:30:00,8557380-2018-45
2018-02-16 04:06:00-05:00,2.28,8557380,NOAA,2018-02-16,04:06:00,8557380-2018-46
2018-02-17 04:24:00-05:00,2.303,8557380,NOAA,2018-02-17,04:24:00,8557380-2018-47
2018-02-18 05:06:00-05:00,1.841,8557380,NOAA,2018-02-18,05:06:00,8557380-2018-48
2018-02-19 05:42:00-05:00,1.86,8557380,NOAA,2018-02-19,05:42:00,8557380-2018-49
2018-02-20 06:30:00-05:00,1.102,8557380,NOAA,2018-02-20,06:30:00,8557380-2018-50
2018-02-21 07:12:00-05:00,0.696,8557380,NOAA,2018-02-21,07:12:00,8557380-2018-51
2018-02-21 19:48:00-05:00,1.129,8557380,NOAA,2018-02-21,19:48:00,8557380-2018-52
2018-02-22 20:36:00-05:00,2.27,8557380,NOAA,2018-02-22,20:36:00,8557380-2018-53
2018-02-23 21:48:00-05:00,1.837,8557380,NOAA,2018-02-23,21:48:00,8557380-2018-54
2018-02-24 22:54:00-05:00,2.034,8557380,NOAA,2018-02-24,22:54:00,8557380-2018-55
2018-02-26 00:00:00-05:00,2.661,8557380,NOAA,2018-02-26,00:00:00,8557380-2018-56
2018-02-27 01:00:00-05:00,2.398,8557380,NOAA,2018-02-27,01:00:00,8557380-2018-57
2018-02-28 02:00:00-05:00,2.306,8557380,NOAA,2018-02-28,02:00:00,8557380-2018-58
2018-03-01 02:54:00-05:00,2.841,8557380,NOAA,2018-03-01,02:54:00,8557380-2018-59
2018-03-02 04:18:00-05:00,2.884,8557380,NOAA,2018-03-02,04:18:00,8557380-2018-60
2018-03-03 04:54:00-05:00,3.967,8557380,NOAA,2018-03-03,04:54:00,8557380-2018-61
2018-03-04 05:30:00-05:00,4.344,8557380,NOAA,2018-03-04,05:30:00,8557380-2018-62
2018-03-05 18:36:00-05:00,4.118,8557380,NOAA,2018-03-05,18:36:00,8557380-2018-63
2018-03-06 06:54:00-05:00,3.527,8557380,NOAA,2018-03-06,06:54:00,8557380-2018-64
2018-03-06 19:12:00-05:00,3.976,8557380,NOAA,2018-03-06,19:12:00,8557380-2018-65
2018-03-07 20:12:00-05:00,3.347,8557380,NOAA,2018-03-07,20:12:00,8557380-2018-66
2018-03-08 20:36:00-05:00,1.969,8557380,NOAA,2018-03-08,20:36:00,8557380-2018-67
2018-03-09 21:48:00-05:00,0.994,8557380,NOAA,2018-03-09,21:48:00,8557380-2018-68
2018-03-10 23:00:00-05:00,1.237,8557380,NOAA,2018-03-10,23:00:00,8557380-2018-69
2018-03-12 13:48:00-04:00,2.284,8557380,NOAA,2018-03-12,13:48:00,8557380-2018-70
2018-03-13 01:18:00-04:00,3.087,8557380,NOAA,2018-03-13,01:18:00,8557380-2018-71
2018-03-14 02:30:00-04:00,1.959,8557380,NOAA,2018-03-14,02:30:00,8557380-2018-72
2018-03-15 15:54:00-04:00,0.479,8557380,NOAA,2018-03-15,15:54:00,8557380-2018-73
2018-03-16 04:00:00-04:00,1.496,8557380,NOAA,2018-03-16,04:00:00,8557380-2018-74
2018-03-17 04:18:00-04:00,1.677,8557380,NOAA,2018-03-17,04:18:00,8557380-2018-75
2018-03-18 17:12:00-04:00,2.343,8557380,NOAA,2018-03-18,17:12:00,8557380-2018-76
2018-03-19 17:48:00-04:00,2.658,8557380,NOAA,2018-03-19,17:48:00,8557380-2018-77
2018-03-20 19:00:00-04:00,3.78,8557380,NOAA,2018-03-20,19:00:00,8557380-2018-78
2018-03-21 07:30:00-04:00,3.924,8557380,NOAA,2018-03-21,07:30:00,8557380-2018-79
2018-03-22 08:00:00-04:00,2.566,8557380,NOAA,2018-03-22,08:00:00,8557380-2018-80
2018-03-22 20:12:00-04:00,2.94,8557380,NOAA,2018-03-22,20:12:00,8557380-2018-81
2018-03-23 21:00:00-04:00,1.85,8557380,NOAA,2018-03-23,21:00:00,8557380-2018-82
2018-03-24 22:30:00-04:00,2.326,8557380,NOAA,2018-03-24,22:30:00,8557380-2018-83
2018-03-25 23:42:00-04:00,3.012,8557380,NOAA,2018-03-25,23:42:00,8557380-2018-84
2018-03-27 01:00:00-04:00,2.743,8557380,NOAA,2018-03-27,01:00:00,8557380-2018-85
2018-03-28 01:48:00-04:00,2.851,8557380,NOAA,2018-03-28,01:48:00,8557380-2018-86
2018-03-29 02:30:00-04:00,2.858,8557380,NOAA,2018-03-29,02:30:00,8557380-2018-87
2018-03-30 03:30:00-04:00,2.375,8557380,NOAA,2018-03-30,03:30:00,8557380-2018-88
2018-03-31 16:42:00-04:00,2.175,8557380,NOAA,2018-03-31,16:42:00,8557380-2018-89
2018-04-01 17:30:00-04:00,2.077,8557380,NOAA,2018-04-01,17:30:00,8557380-2018-90
2018-04-02 18:12:00-04:00,2.677,8557380,NOAA,2018-04-02,18:12:00,8557380-2018-91
2018-04-03 19:00:00-04:00,2.638,8557380,NOAA,2018-04-03,19:00:00,8557380-2018-92
2018-04-04 19:24:00-04:00,1.352,8557380,NOAA,2018-04-04,19:24:00,8557380-2018-93
2018-04-05 07:36:00-04:00,0.443,8557380,NOAA,2018-04-05,07:36:00,8557380-2018-94
2018-04-05 20:18:00-04:00,1.243,8557380,NOAA,2018-04-05,20:18:00,8557380-2018-95
2018-04-06 21:12:00-04:00,1.171,8557380,NOAA,2018-04-06,21:12:00,8557380-2018-96
2018-04-07 22:30:00-04:00,1.952,8557380,NOAA,2018-04-07,22:30:00,8557380-2018-97
2018-04-08 23:06:00-04:00,1.634,8557380,NOAA,2018-04-08,23:06:00,8557380-2018-98
2018-04-10 00:00:00-04:00,1.247,8557380,NOAA,2018-04-10,00:00:00,8557380-2018-99
2018-04-11 01:06:00-04:00,1.595,8557380,NOAA,2018-04-11,01:06:00,8557380-2018-100
2018-04-12 01:48:00-04:00,1.66,8557380,NOAA,2018-04-12,01:48:00,8557380-2018-101
2018-04-13 15:00:00-04:00,1.221,8557380,NOAA,2018-04-13,15:00:00,8557380-2018-102
2018-04-14 15:36:00-04:00,1.795,8557380,NOAA,2018-04-14,15:36:00,8557380-2018-103
2018-04-15 16:18:00-04:00,4.032,8557380,NOAA,2018-04-15,16:18:00,8557380-2018-104
2018-04-16 04:06:00-04:00,3.704,8557380,NOAA,2018-04-16,04:06:00,8557380-2018-105
2018-04-17 17:36:00-04:00,2.477,8557380,NOAA,2018-04-17,17:36:00,8557380-2018-106
2018-04-18 18:24:00-04:00,2.703,8557380,NOAA,2018-04-18,18:24:00,8557380-2018-107
2018-04-19 19:06:00-04:00,2.074,8557380,NOAA,2018-04-19,19:06:00,8557380-2018-108
2018-04-20 07:54:00-04:00,1.191,8557380,NOAA,2018-04-20,07:54:00,8557380-2018-109
2018-04-20 20:00:00-04:00,2.251,8557380,NOAA,2018-04-20,20:00:00,8557380-2018-110
2018-04-21 21:06:00-04:00,1.834,8557380,NOAA,2018-04-21,21:06:00,8557380-2018-111
2018-04-22 22:12:00-04:00,1.772,8557380,NOAA,2018-04-22,22:12:00,8557380-2018-112
2018-04-23 23:30:00-04:00,2.054,8557380,NOAA,2018-04-23,23:30:00,8557380-2018-113
2018-04-25 00:30:00-04:00,2.697,8557380,NOAA,2018-04-25,00:30:00,8557380-2018-114
2018-04-26 01:24:00-04:00,2.448,8557380,NOAA,2018-04-26,01:24:00,8557380-2018-115
2018-04-27 14:48:00-04:00,2.556,8557380,NOAA,2018-04-27,14:48:00,8557380-2018-116
2018-04-28 16:12:00-04:00,2.89,8557380,NOAA,2018-04-28,16:12:00,8557380-2018-117
2018-04-29 16:12:00-04:00,2.211,8557380,NOAA,2018-04-29,16:12:00,8557380-2018-118
2018-04-30 17:12:00-04:00,2.359,8557380,NOAA,2018-04-30,17:12:00,8557380-2018-119
2018-05-01 17:42:00-04:00,2.264,8557380,NOAA,2018-05-01,17:42:00,8557380-2018-120
2018-05-02 18:18:00-04:00,2.08,8557380,NOAA,2018-05-02,18:18:00,8557380-2018-121
2018-05-03 19:00:00-04:00,1.67,8557380,NOAA,2018-05-03,19:00:00,8557380-2018-122
2018-05-04 19:48:00-04:00,1.683,8557380,NOAA,2018-05-04,19:48:00,8557380-2018-123
2018-05-05 08:24:00-04:00,0.722,8557380,NOAA,2018-05-05,08:24:00,8557380-2018-124
2018-05-05 20:42:00-04:00,1.647,8557380,NOAA,2018-05-05,20:42:00,8557380-2018-125
2018-05-06 21:30:00-04:00,2.024,8557380,NOAA,2018-05-06,21:30:00,8557380-2018-126
2018-05-07 22:24:00-04:00,1.742,8557380,NOAA,2018-05-07,22:24:00,8557380-2018-127
2018-05-08 23:18:00-04:00,1.506,8557380,NOAA,2018-05-08,23:18:00,8557380-2018-128
2018-05-10 00:24:00-04:00,1.558,8557380,NOAA,2018-05-10,00:24:00,8557380-2018-129
2018-05-11 01:06:00-04:00,1.732,8557380,NOAA,2018-05-11,01:06:00,8557380-2018-130
2018-05-12 14:18:00-04:00,2.152,8557380,NOAA,2018-05-12,14:18:00,8557380-2018-131
2018-05-13 15:12:00-04:00,2.694,8557380,NOAA,2018-05-13,15:12:00,8557380-2018-132
2018-05-14 15:42:00-04:00,2.877,8557380,NOAA,2018-05-14,15:42:00,8557380-2018-133
2018-05-15 16:48:00-04:00,3.16,8557380,NOAA,2018-05-15,16:48:00,8557380-2018-134
2018-05-16 17:24:00-04:00,3.366,8557380,NOAA,2018-05-16,17:24:00,8557380-2018-135
2018-05-17 18:06:00-04:00,3.264,8557380,NOAA,2018-05-17,18:06:00,8557380-2018-136
2018-05-18 19:00:00-04:00,3.917,8557380,NOAA,2018-05-18,19:00:00,8557380-2018-137
2018-05-19 19:48:00-04:00,2.956,8557380,NOAA,2018-05-19,19:48:00,8557380-2018-138
2018-05-20 08:42:00-04:00,1.306,8557380,NOAA,2018-05-20,08:42:00,8557380-2018-139
2018-05-20 21:00:00-04:00,2.408,8557380,NOAA,2018-05-20,21:00:00,8557380-2018-140
2018-05-21 22:00:00-04:00,2.411,8557380,NOAA,2018-05-21,22:00:00,8557380-2018-141
2018-05-22 23:18:00-04:00,2.346,8557380,NOAA,2018-05-22,23:18:00,8557380-2018-142
2018-05-24 13:00:00-04:00,2.116,8557380,NOAA,2018-05-24,13:00:00,8557380-2018-143
2018-05-25 13:42:00-04:00,2.093,8557380,NOAA,2018-05-25,13:42:00,8557380-2018-144
2018-05-26 14:36:00-04:00,2.1,8557380,NOAA,2018-05-26,14:36:00,8557380-2018-145
2018-05-27 15:24:00-04:00,3.343,8557380,NOAA,2018-05-27,15:24:00,8557380-2018-146
2018-05-28 15:54:00-04:00,2.894,8557380,NOAA,2018-05-28,15:54:00,8557380-2018-147
2018-05-29 16:36:00-04:00,2.707,8557380,NOAA,2018-05-29,16:36:00,8557380-2018-148
2018-05-30 17:18:00-04:00,2.927,8557380,NOAA,2018-05-30,17:18:00,8557380-2018-149
2018-05-31 18:00:00-04:00,2.854,8557380,NOAA,2018-05-31,18:00:00,8557380-2018-150
2018-06-01 18:36:00-04:00,2.72,8557380,NOAA,2018-06-01,18:36:00,8557380-2018-151
2018-06-02 19:30:00-04:00,2.694,8557380,NOAA,2018-06-02,19:30:00,8557380-2018-152
2018-06-03 19:48:00-04:00,3.399,8557380,NOAA,2018-06-03,19:48:00,8557380-2018-153
2018-06-04 09:00:00-04:00,2.205,8557380,NOAA,2018-06-04,09:00:00,8557380-2018-154
2018-06-04 20:42:00-04:00,2.805,8557380,NOAA,2018-06-04,20:42:00,8557380-2018-155
2018-06-05 21:48:00-04:00,2.415,8557380,NOAA,2018-06-05,21:48:00,8557380-2018-156
2018-06-06 22:30:00-04:00,2.438,8557380,NOAA,2018-06-06,22:30:00,8557380-2018-157
2018-06-07 23:18:00-04:00,1.903,8557380,NOAA,2018-06-07,23:18:00,8557380-2018-158
2018-06-09 12:42:00-04:00,1.988,8557380,NOAA,2018-06-09,12:42:00,8557380-2018-159
2018-06-10 13:48:00-04:00,2.822,8557380,NOAA,2018-06-10,13:48:00,8557380-2018-160
2018-06-11 14:36:00-04:00,3.281,8557380,NOAA,2018-06-11,14:36:00,8557380-2018-161
2018-06-12 15:24:00-04:00,3.091,8557380,NOAA,2018-06-12,15:24:00,8557380-2018-162
2018-06-13 16:06:00-04:00,3.081,8557380,NOAA,2018-06-13,16:06:00,8557380-2018-163
2018-06-14 17:00:00-04:00,3.264,8557380,NOAA,2018-06-14,17:00:00,8557380-2018-164
2018-06-15 18:00:00-04:00,3.648,8557380,NOAA,2018-06-15,18:00:00,8557380-2018-165
2018-06-16 18:36:00-04:00,3.15,8557380,NOAA,2018-06-16,18:36:00,8557380-2018-166
2018-06-17 19:30:00-04:00,2.913,8557380,NOAA,2018-06-17,19:30:00,8557380-2018-167
2018-06-18 08:30:00-04:00,1.873,8557380,NOAA,2018-06-18,08:30:00,8557380-2018-168
2018-06-18 20:36:00-04:00,2.408,8557380,NOAA,2018-06-18,20:36:00,8557380-2018-169
2018-06-19 21:48:00-04:00,2.297,8557380,NOAA,2018-06-19,21:48:00,8557380-2018-170
2018-06-21 11:42:00-04:00,2.405,8557380,NOAA,2018-06-21,11:42:00,8557380-2018-171
2018-06-22 12:18:00-04:00,2.756,8557380,NOAA,2018-06-22,12:18:00,8557380-2018-172
2018-06-23 13:24:00-04:00,2.907,8557380,NOAA,2018-06-23,13:24:00,8557380-2018-173
2018-06-24 14:12:00-04:00,2.726,8557380,NOAA,2018-06-24,14:12:00,8557380-2018-174
2018-06-25 14:54:00-04:00,2.697,8557380,NOAA,2018-06-25,14:54:00,8557380-2018-175
2018-06-26 15:36:00-04:00,2.648,8557380,NOAA,2018-06-26,15:36:00,8557380-2018-176
2018-06-27 16:06:00-04:00,2.841,8557380,NOAA,2018-06-27,16:06:00,8557380-2018-177
2018-06-28 16:48:00-04:00,2.812,8557380,NOAA,2018-06-28,16:48:00,8557380-2018-178
2018-06-29 17:36:00-04:00,2.566,8557380,NOAA,2018-06-29,17:36:00,8557380-2018-179
2018-06-30 18:18:00-04:00,2.503,8557380,NOAA,2018-06-30,18:18:00,8557380-2018-180
2018-07-01 18:54:00-04:00,2.425,8557380,NOAA,2018-07-01,18:54:00,8557380-2018-181
2018-07-02 19:24:00-04:00,2.339,8557380,NOAA,2018-07-02,19:24:00,8557380-2018-182
2018-07-03 08:00:00-04:00,1.221,8557380,NOAA,2018-07-03,08:00:00,8557380-2018-183
2018-07-03 20:12:00-04:00,2.001,8557380,NOAA,2018-07-03,20:12:00,8557380-2018-184
2018-07-04 20:54:00-04:00,1.677,8557380,NOAA,2018-07-04,20:54:00,8557380-2018-185
2018-07-05 21:42:00-04:00,1.457,8557380,NOAA,2018-07-05,21:42:00,8557380-2018-186
2018-07-07 11:12:00-04:00,2.142,8557380,NOAA,2018-07-07,11:12:00,8557380-2018-187
2018-07-08 12:18:00-04:00,2.188,8557380,NOAA,2018-07-08,12:18:00,8557380-2018-188
2018-07-09 13:06:00-04:00,2.31,8557380,NOAA,2018-07-09,13:06:00,8557380-2018-189
2018-07-10 14:06:00-04:00,2.792,8557380,NOAA,2018-07-10,14:06:00,8557380-2018-190
2018-07-11 15:00:00-04:00,3.501,8557380,NOAA,2018-07-11,15:00:00,8557380-2018-191
2018-07-12 15:48:00-04:00,3.54,8557380,NOAA,2018-07-12,15:48:00,8557380-2018-192
2018-07-13 16:48:00-04:00,3.347,8557380,NOAA,2018-07-13,16:48:00,8557380-2018-193
2018-07-14 17:42:00-04:00,3.143,8557380,NOAA,2018-07-14,17:42:00,8557380-2018-194
2018-07-15 18:24:00-04:00,3.143,8557380,NOAA,2018-07-15,18:24:00,8557380-2018-195
2018-07-16 19:18:00-04:00,2.854,8557380,NOAA,2018-07-16,19:18:00,8557380-2018-196
2018-07-17 08:06:00-04:00,2.139,8557380,NOAA,2018-07-17,08:06:00,8557380-2018-197
2018-07-17 20:24:00-04:00,2.703,8557380,NOAA,2018-07-17,20:24:00,8557380-2018-198
2018-07-19 10:00:00-04:00,2.31,8557380,NOAA,2018-07-19,10:00:00,8557380-2018-199
2018-07-20 10:54:00-04:00,2.208,8557380,NOAA,2018-07-20,10:54:00,8557380-2018-200
2018-07-21 11:18:00-04:00,3.14,8557380,NOAA,2018-07-21,11:18:00,8557380-2018-201
2018-07-22 12:42:00-04:00,2.818,8557380,NOAA,2018-07-22,12:42:00,8557380-2018-202
2018-07-23 13:36:00-04:00,2.444,8557380,NOAA,2018-07-23,13:36:00,8557380-2018-203
2018-07-24 14:30:00-04:00,2.631,8557380,NOAA,2018-07-24,14:30:00,8557380-2018-204
2018-07-25 15:18:00-04:00,2.723,8557380,NOAA,2018-07-25,15:18:00,8557380-2018-205
2018-07-26 16:00:00-04:00,2.543,8557380,NOAA,2018-07-26,16:00:00,8557380-2018-206
2018-07-27 16:36:00-04:00,2.589,8557380,NOAA,2018-07-27,16:36:00,8557380-2018-207
2018-07-28 17:12:00-04:00,2.651,8557380,NOAA,2018-07-28,17:12:00,8557380-2018-208
2018-07-29 17:54:00-04:00,2.484,8557380,NOAA,2018-07-29,17:54:00,8557380-2018-209
2018-07-30 18:36:00-04:00,2.372,8557380,NOAA,2018-07-30,18:36:00,8557380-2018-210
2018-07-31 18:54:00-04:00,2.448,8557380,NOAA,2018-07-31,18:54:00,8557380-2018-211
2018-08-01 19:42:00-04:00,1.86,8557380,NOAA,2018-08-01,19:42:00,8557380-2018-212
2018-08-02 08:12:00-04:00,1.47,8557380,NOAA,2018-08-02,08:12:00,8557380-2018-213
2018-08-03 09:12:00-04:00,1.654,8557380,NOAA,2018-08-03,09:12:00,8557380-2018-214
2018-08-04 09:54:00-04:00,1.66,8557380,NOAA,2018-08-04,09:54:00,8557380-2018-215
2018-08-05 10:48:00-04:00,2.044,8557380,NOAA,2018-08-05,10:48:00,8557380-2018-216
2018-08-06 11:54:00-04:00,2.343,8557380,NOAA,2018-08-06,11:54:00,8557380-2018-217
2018-08-07 12:54:00-04:00,2.539,8557380,NOAA,2018-08-07,12:54:00,8557380-2018-218
2018-08-08 13:54:00-04:00,3.123,8557380,NOAA,2018-08-08,13:54:00,8557380-2018-219
2018-08-09 14:48:00-04:00,3.474,8557380,NOAA,2018-08-09,14:48:00,8557380-2018-220
2018-08-10 15:42:00-04:00,3.711,8557380,NOAA,2018-08-10,15:42:00,8557380-2018-221
2018-08-11 16:30:00-04:00,3.878,8557380,NOAA,2018-08-11,16:30:00,8557380-2018-222
2018-08-12 17:36:00-04:00,3.488,8557380,NOAA,2018-08-12,17:36:00,8557380-2018-223
2018-08-13 18:12:00-04:00,3.222,8557380,NOAA,2018-08-13,18:12:00,8557380-2018-224
2018-08-14 19:06:00-04:00,2.566,8557380,NOAA,2018-08-14,19:06:00,8557380-2018-225
2018-08-15 07:48:00-04:00,2.306,8557380,NOAA,2018-08-15,07:48:00,8557380-2018-226
2018-08-16 08:42:00-04:00,2.149,8557380,NOAA,2018-08-16,08:42:00,8557380-2018-227
2018-08-17 09:36:00-04:00,2.119,8557380,NOAA,2018-08-17,09:36:00,8557380-2018-228
2018-08-18 10:24:00-04:00,2.116,8557380,NOAA,2018-08-18,10:24:00,8557380-2018-229
2018-08-19 11:42:00-04:00,2.956,8557380,NOAA,2018-08-19,11:42:00,8557380-2018-230
2018-08-20 12:36:00-04:00,2.815,8557380,NOAA,2018-08-20,12:36:00,8557380-2018-231
2018-08-21 13:24:00-04:00,2.828,8557380,NOAA,2018-08-21,13:24:00,8557380-2018-232
2018-08-22 14:06:00-04:00,2.497,8557380,NOAA,2018-08-22,14:06:00,8557380-2018-233
2018-08-23 14:48:00-04:00,2.612,8557380,NOAA,2018-08-23,14:48:00,8557380-2018-234
2018-08-24 15:36:00-04:00,2.628,8557380,NOAA,2018-08-24,15:36:00,8557380-2018-235
2018-08-25 16:06:00-04:00,2.579,8557380,NOAA,2018-08-25,16:06:00,8557380-2018-236
2018-08-26 16:36:00-04:00,2.379,8557380,NOAA,2018-08-26,16:36:00,8557380-2018-237
2018-08-27 17:24:00-04:00,2.444,8557380,NOAA,2018-08-27,17:24:00,8557380-2018-238
2018-08-28 18:00:00-04:00,2.244,8557380,NOAA,2018-08-28,18:00:00,8557380-2018-239
2018-08-29 18:36:00-04:00,2.09,8557380,NOAA,2018-08-29,18:36:00,8557380-2018-240
2018-08-30 19:18:00-04:00,2.234,8557380,NOAA,2018-08-30,19:18:00,8557380-2018-241
2018-08-31 07:54:00-04:00,2.799,8557380,NOAA,2018-08-31,07:54:00,8557380-2018-242
2018-09-01 08:24:00-04:00,2.789,8557380,NOAA,2018-09-01,08:24:00,8557380-2018-243
2018-09-02 09:18:00-04:00,2.48,8557380,NOAA,2018-09-02,09:18:00,8557380-2018-244
2018-09-03 10:12:00-04:00,2.339,8557380,NOAA,2018-09-03,10:12:00,8557380-2018-245
2018-09-04 11:30:00-04:00,2.326,8557380,NOAA,2018-09-04,11:30:00,8557380-2018-246
2018-09-05 12:42:00-04:00,2.802,8557380,NOAA,2018-09-05,12:42:00,8557380-2018-247
2018-09-06 13:30:00-04:00,2.963,8557380,NOAA,2018-09-06,13:30:00,8557380-2018-248
2018-09-07 14:30:00-04:00,3.386,8557380,NOAA,2018-09-07,14:30:00,8557380-2018-249
2018-09-08 15:06:00-04:00,4.203,8557380,NOAA,2018-09-08,15:06:00,8557380-2018-250
2018-09-09 16:36:00-04:00,5.249,8557380,NOAA,2018-09-09,16:36:00,8557380-2018-251
2018-09-10 04:54:00-04:00,4.252,8557380,NOAA,2018-09-10,04:54:00,8557380-2018-252
2018-09-11 05:36:00-04:00,3.534,8557380,NOAA,2018-09-11,05:36:00,8557380-2018-253
2018-09-12 06:18:00-04:00,3.005,8557380,NOAA,2018-09-12,06:18:00,8557380-2018-254
2018-09-13 07:18:00-04:00,3.13,8557380,NOAA,2018-09-13,07:18:00,8557380-2018-255
2018-09-14 07:54:00-04:00,3.176,8557380,NOAA,2018-09-14,07:54:00,8557380-2018-256
2018-09-15 08:54:00-04:00,2.851,8557380,NOAA,2018-09-15,08:54:00,8557380-2018-257
2018-09-16 09:48:00-04:00,2.408,8557380,NOAA,2018-09-16,09:48:00,8557380-2018-258
2018-09-17 10:48:00-04:00,2.389,8557380,NOAA,2018-09-17,10:48:00,8557380-2018-259
2018-09-18 12:06:00-04:00,2.224,8557380,NOAA,2018-09-18,12:06:00,8557380-2018-260
2018-09-19 12:48:00-04:00,2.956,8557380,NOAA,2018-09-19,12:48:00,8557380-2018-261
2018-09-20 13:42:00-04:00,3.117,8557380,NOAA,2018-09-20,13:42:00,8557380-2018-262
2018-09-21 14:12:00-04:00,2.717,8557380,NOAA,2018-09-21,14:12:00,8557380-2018-263
2018-09-22 15:00:00-04:00,2.835,8557380,NOAA,2018-09-22,15:00:00,8557380-2018-264
2018-09-23 15:36:00-04:00,3.104,8557380,NOAA,2018-09-23,15:36:00,8557380-2018-265
2018-09-24 16:24:00-04:00,3.497,8557380,NOAA,2018-09-24,16:24:00,8557380-2018-266
2018-09-25 16:48:00-04:00,2.871,8557380,NOAA,2018-09-25,16:48:00,8557380-2018-267
