Date Time,Water Level,SiteID,Source,Date,Time,Measured Water Level,VDatum,Offset,Identifier
2017-09-19 16:00:00-04:00,4.583,8557380,NOAA,2017-09-19,16:00:00,4.583,NAVD,0,8557380-2017-262
