Date Time,Water Level,SiteID,Source,Date,Time,Identifier
2021-09-01 14:36:00-04:00,5.02,8551910,NOAA,2021-09-01,14:36:00,8551910-2021-243
2021-09-23 08:18:00-04:00,4.957,8551910,NOAA,2021-09-23,08:18:00,8551910-2021-265
2021-10-28 12:12:00-04:00,4.843,8551910,NOAA,2021-10-28,12:12:00,8551910-2021-300
2021-10-29 13:54:00-04:00,6.115,8551910,NOAA,2021-10-29,13:54:00,8551910-2021-301
2021-10-30 14:12:00-04:00,4.554,8551910,NOAA,2021-10-30,14:12:00,8551910-2021-302
